emp_id,item_code,quantity,sales_year,sales_week,item_code_year_quarter,sales_period_id
EMP256,PROD_008,8,2019,20,PROD_008_2019_2,21
EMP256,PROD_008,17,2019,21,PROD_008_2019_2,22
EMP256,PROD_008,11,2019,22,PROD_008_2019_2,23
EMP256,PROD_008,15,2019,23,PROD_008_2019_2,24
EMP256,PROD_008,29,2019,24,PROD_008_2019_2,25
EMP256,PROD_008,13,2019,25,PROD_008_2019_2,26
EMP256,PROD_008,5,2019,26,PROD_008_2019_3,27
EMP256,PROD_008,8,2019,27,PROD_008_2019_3,28
EMP256,PROD_008,10,2019,28,PROD_008_2019_3,29
EMP256,PROD_008,6,2019,29,PROD_008_2019_3,30
EMP256,PROD_008,8,2019,30,PROD_008_2019_3,31
EMP256,PROD_008,7,2019,31,PROD_008_2019_3,32
EMP256,PROD_008,9,2019,32,PROD_008_2019_3,33
EMP256,PROD_008,11,2019,33,PROD_008_2019_3,34
EMP256,PROD_008,5,2019,34,PROD_008_2019_3,35
EMP256,PROD_008,6,2019,35,PROD_008_2019_3,36
EMP256,PROD_008,8,2019,36,PROD_008_2019_3,37
EMP256,PROD_008,12,2019,37,PROD_008_2019_3,38
EMP256,PROD_008,9,2019,38,PROD_008_2019_3,39
EMP256,PROD_008,12,2019,39,PROD_008_2019_4,40
EMP256,PROD_008,9,2019,40,PROD_008_2019_4,41
EMP256,PROD_008,8,2019,41,PROD_008_2019_4,42
EMP256,PROD_008,10,2019,42,PROD_008_2019_4,43
EMP256,PROD_008,16,2019,43,PROD_008_2019_4,44
EMP256,PROD_008,11,2019,44,PROD_008_2019_4,45
EMP256,PROD_008,8,2019,45,PROD_008_2019_4,46
EMP256,PROD_008,17,2019,46,PROD_008_2019_4,47
EMP256,PROD_008,16,2019,47,PROD_008_2019_4,48
EMP256,PROD_008,8,2019,48,PROD_008_2019_4,49
EMP256,PROD_008,10,2019,49,PROD_008_2019_4,50
EMP256,PROD_008,23,2019,50,PROD_008_2019_4,51
EMP256,PROD_008,21,2019,51,PROD_008_2019_4,52
EMP290,PROD_005,7,2020,0,PROD_005_2020_1,53
EMP290,PROD_005,18,2020,1,PROD_005_2020_1,54
EMP290,PROD_005,11,2020,2,PROD_005_2020_1,55
EMP290,PROD_005,14,2020,3,PROD_005_2020_1,56
EMP290,PROD_005,9,2020,4,PROD_005_2020_1,57
EMP290,PROD_005,16,2020,5,PROD_005_2020_1,58
EMP290,PROD_005,15,2020,6,PROD_005_2020_1,59
EMP290,PROD_005,17,2020,7,PROD_005_2020_1,60
EMP290,PROD_005,8,2020,8,PROD_005_2020_1,61
EMP290,PROD_005,17,2020,9,PROD_005_2020_1,62
EMP290,PROD_005,13,2020,10,PROD_005_2020_1,63
EMP290,PROD_005,11,2020,11,PROD_005_2020_1,64
EMP290,PROD_005,7,2020,12,PROD_005_2020_1,65
EMP290,PROD_005,16,2020,13,PROD_005_2020_2,66
EMP290,PROD_005,16,2020,14,PROD_005_2020_2,67
EMP290,PROD_005,8,2020,15,PROD_005_2020_2,68
EMP290,PROD_005,11,2020,16,PROD_005_2020_2,69
EMP290,PROD_005,12,2020,17,PROD_005_2020_2,70
EMP290,PROD_005,5,2020,18,PROD_005_2020_2,71
EMP290,PROD_005,13,2020,19,PROD_005_2020_2,72
EMP290,PROD_005,8,2020,20,PROD_005_2020_2,73
EMP290,PROD_005,13,2020,21,PROD_005_2020_2,74
EMP290,PROD_005,10,2020,22,PROD_005_2020_2,75
EMP290,PROD_005,7,2020,23,PROD_005_2020_2,76
EMP290,PROD_005,13,2020,24,PROD_005_2020_2,77
EMP290,PROD_005,10,2020,25,PROD_005_2020_2,78
EMP290,PROD_005,7,2020,26,PROD_005_2020_3,79
EMP290,PROD_005,10,2020,27,PROD_005_2020_3,80
EMP290,PROD_005,5,2020,28,PROD_005_2020_3,81
EMP290,PROD_005,7,2020,29,PROD_005_2020_3,82
EMP290,PROD_005,11,2020,30,PROD_005_2020_3,83
EMP290,PROD_005,6,2020,31,PROD_005_2020_3,84
EMP290,PROD_005,10,2020,32,PROD_005_2020_3,85
EMP290,PROD_005,9,2020,33,PROD_005_2020_3,86
EMP290,PROD_005,12,2020,34,PROD_005_2020_3,87
EMP290,PROD_005,11,2020,35,PROD_005_2020_3,88
EMP290,PROD_005,12,2020,36,PROD_005_2020_3,89
EMP290,PROD_005,11,2020,37,PROD_005_2020_3,90
EMP290,PROD_005,9,2020,38,PROD_005_2020_3,91
EMP290,PROD_005,5,2020,39,PROD_005_2020_4,92
EMP290,PROD_005,8,2020,40,PROD_005_2020_4,93
EMP290,PROD_005,17,2020,41,PROD_005_2020_4,94
EMP290,PROD_005,8,2020,42,PROD_005_2020_4,95
EMP290,PROD_005,10,2020,43,PROD_005_2020_4,96
EMP290,PROD_005,6,2020,44,PROD_005_2020_4,97
EMP290,PROD_005,19,2020,45,PROD_005_2020_4,98
EMP290,PROD_005,13,2020,46,PROD_005_2020_4,99
EMP290,PROD_005,11,2020,47,PROD_005_2020_4,100
EMP290,PROD_005,7,2020,48,PROD_005_2020_4,101
EMP290,PROD_005,7,2020,49,PROD_005_2020_4,102
EMP290,PROD_005,18,2020,50,PROD_005_2020_4,103
EMP290,PROD_005,11,2020,51,PROD_005_2020_4,104
EMP290,PROD_005,10,2019,0,PROD_005_2019_1,1
EMP290,PROD_005,11,2019,1,PROD_005_2019_1,2
EMP290,PROD_005,10,2019,2,PROD_005_2019_1,3
EMP290,PROD_005,9,2019,3,PROD_005_2019_1,4
EMP290,PROD_005,9,2019,4,PROD_005_2019_1,5
EMP290,PROD_005,14,2019,5,PROD_005_2019_1,6
EMP290,PROD_005,16,2019,6,PROD_005_2019_1,7
EMP290,PROD_005,12,2019,7,PROD_005_2019_1,8
EMP290,PROD_005,9,2019,8,PROD_005_2019_1,9
EMP290,PROD_005,10,2019,9,PROD_005_2019_1,10
EMP290,PROD_005,10,2019,10,PROD_005_2019_1,11
EMP290,PROD_005,11,2019,11,PROD_005_2019_1,12
EMP290,PROD_005,12,2019,12,PROD_005_2019_1,13
EMP290,PROD_005,18,2019,13,PROD_005_2019_2,14
EMP290,PROD_005,8,2019,14,PROD_005_2019_2,15
EMP290,PROD_005,10,2019,15,PROD_005_2019_2,16
EMP290,PROD_005,18,2019,16,PROD_005_2019_2,17
EMP290,PROD_005,19,2019,17,PROD_005_2019_2,18
EMP290,PROD_005,15,2019,18,PROD_005_2019_2,19
EMP290,PROD_005,10,2019,19,PROD_005_2019_2,20
EMP290,PROD_005,12,2019,20,PROD_005_2019_2,21
EMP290,PROD_005,16,2019,21,PROD_005_2019_2,22
EMP290,PROD_005,13,2019,22,PROD_005_2019_2,23
EMP290,PROD_005,10,2019,23,PROD_005_2019_2,24
EMP290,PROD_005,12,2019,24,PROD_005_2019_2,25
EMP290,PROD_005,14,2019,25,PROD_005_2019_2,26
EMP290,PROD_005,9,2019,26,PROD_005_2019_3,27
EMP290,PROD_005,5,2019,27,PROD_005_2019_3,28
EMP290,PROD_005,9,2019,28,PROD_005_2019_3,29
EMP290,PROD_005,15,2019,29,PROD_005_2019_3,30
EMP290,PROD_005,14,2019,30,PROD_005_2019_3,31
EMP290,PROD_005,7,2019,31,PROD_005_2019_3,32
EMP290,PROD_005,8,2019,32,PROD_005_2019_3,33
EMP290,PROD_005,4,2019,33,PROD_005_2019_3,34
EMP290,PROD_005,12,2019,34,PROD_005_2019_3,35
EMP290,PROD_005,6,2019,35,PROD_005_2019_3,36
EMP290,PROD_005,9,2019,36,PROD_005_2019_3,37
EMP290,PROD_005,6,2019,37,PROD_005_2019_3,38
EMP290,PROD_005,10,2019,38,PROD_005_2019_3,39
EMP290,PROD_005,7,2019,39,PROD_005_2019_4,40
EMP290,PROD_005,10,2019,40,PROD_005_2019_4,41
EMP290,PROD_005,10,2019,41,PROD_005_2019_4,42
EMP290,PROD_005,10,2019,42,PROD_005_2019_4,43
EMP290,PROD_005,9,2019,43,PROD_005_2019_4,44
EMP290,PROD_005,21,2019,44,PROD_005_2019_4,45
EMP290,PROD_005,9,2019,45,PROD_005_2019_4,46
EMP290,PROD_005,7,2019,46,PROD_005_2019_4,47
EMP290,PROD_005,8,2019,47,PROD_005_2019_4,48
EMP290,PROD_005,8,2019,48,PROD_005_2019_4,49
EMP290,PROD_005,8,2019,49,PROD_005_2019_4,50
EMP290,PROD_005,11,2019,50,PROD_005_2019_4,51
EMP290,PROD_005,9,2019,51,PROD_005_2019_4,52
EMP290,PROD_006,7,2020,0,PROD_006_2020_1,53
EMP290,PROD_006,19,2020,1,PROD_006_2020_1,54
EMP290,PROD_006,4,2020,2,PROD_006_2020_1,55
EMP290,PROD_006,9,2020,3,PROD_006_2020_1,56
EMP290,PROD_006,8,2020,4,PROD_006_2020_1,57
EMP290,PROD_006,12,2020,5,PROD_006_2020_1,58
EMP290,PROD_006,11,2020,6,PROD_006_2020_1,59
EMP290,PROD_006,10,2020,7,PROD_006_2020_1,60
EMP290,PROD_006,8,2020,8,PROD_006_2020_1,61
EMP290,PROD_006,16,2020,9,PROD_006_2020_1,62
EMP290,PROD_006,10,2020,10,PROD_006_2020_1,63
EMP290,PROD_006,9,2020,11,PROD_006_2020_1,64
EMP290,PROD_006,14,2020,12,PROD_006_2020_1,65
EMP290,PROD_006,12,2020,13,PROD_006_2020_2,66
EMP290,PROD_006,15,2020,14,PROD_006_2020_2,67
EMP290,PROD_006,15,2020,15,PROD_006_2020_2,68
EMP290,PROD_006,7,2020,16,PROD_006_2020_2,69
EMP290,PROD_006,6,2020,17,PROD_006_2020_2,70
EMP290,PROD_006,10,2020,18,PROD_006_2020_2,71
EMP290,PROD_006,18,2020,19,PROD_006_2020_2,72
EMP290,PROD_006,8,2020,20,PROD_006_2020_2,73
EMP290,PROD_006,9,2020,21,PROD_006_2020_2,74
EMP290,PROD_006,14,2020,22,PROD_006_2020_2,75
EMP290,PROD_006,15,2020,23,PROD_006_2020_2,76
EMP290,PROD_006,17,2020,24,PROD_006_2020_2,77
EMP290,PROD_006,20,2020,25,PROD_006_2020_2,78
EMP290,PROD_006,9,2020,26,PROD_006_2020_3,79
EMP290,PROD_006,8,2020,27,PROD_006_2020_3,80
EMP290,PROD_006,13,2020,28,PROD_006_2020_3,81
EMP290,PROD_006,8,2020,29,PROD_006_2020_3,82
EMP290,PROD_006,3,2020,30,PROD_006_2020_3,83
EMP290,PROD_006,7,2020,31,PROD_006_2020_3,84
EMP290,PROD_006,7,2020,32,PROD_006_2020_3,85
EMP290,PROD_006,8,2020,33,PROD_006_2020_3,86
EMP290,PROD_006,15,2020,34,PROD_006_2020_3,87
EMP290,PROD_006,8,2020,35,PROD_006_2020_3,88
EMP290,PROD_006,10,2020,36,PROD_006_2020_3,89
EMP290,PROD_006,8,2020,37,PROD_006_2020_3,90
EMP290,PROD_006,5,2020,38,PROD_006_2020_3,91
EMP290,PROD_006,3,2020,39,PROD_006_2020_4,92
EMP290,PROD_006,10,2020,40,PROD_006_2020_4,93
EMP290,PROD_006,9,2020,41,PROD_006_2020_4,94
EMP290,PROD_006,7,2020,42,PROD_006_2020_4,95
EMP290,PROD_006,8,2020,43,PROD_006_2020_4,96
EMP290,PROD_006,16,2020,44,PROD_006_2020_4,97
EMP290,PROD_006,8,2020,45,PROD_006_2020_4,98
EMP290,PROD_006,9,2020,46,PROD_006_2020_4,99
EMP290,PROD_006,7,2020,47,PROD_006_2020_4,100
EMP290,PROD_006,7,2020,48,PROD_006_2020_4,101
EMP290,PROD_006,11,2020,49,PROD_006_2020_4,102
EMP290,PROD_006,9,2020,50,PROD_006_2020_4,103
EMP290,PROD_006,16,2020,51,PROD_006_2020_4,104
EMP290,PROD_006,8,2019,0,PROD_006_2019_1,1
EMP290,PROD_006,14,2019,1,PROD_006_2019_1,2
EMP290,PROD_006,14,2019,2,PROD_006_2019_1,3
EMP290,PROD_006,11,2019,3,PROD_006_2019_1,4
EMP290,PROD_006,14,2019,4,PROD_006_2019_1,5
EMP290,PROD_006,12,2019,5,PROD_006_2019_1,6
EMP290,PROD_006,6,2019,6,PROD_006_2019_1,7
EMP290,PROD_006,6,2019,7,PROD_006_2019_1,8
EMP290,PROD_006,7,2019,8,PROD_006_2019_1,9
EMP290,PROD_006,21,2019,9,PROD_006_2019_1,10
EMP290,PROD_006,13,2019,10,PROD_006_2019_1,11
EMP290,PROD_006,13,2019,11,PROD_006_2019_1,12
EMP290,PROD_006,10,2019,12,PROD_006_2019_1,13
EMP290,PROD_006,7,2019,13,PROD_006_2019_2,14
EMP290,PROD_006,18,2019,14,PROD_006_2019_2,15
EMP290,PROD_006,7,2019,15,PROD_006_2019_2,16
EMP290,PROD_006,6,2019,16,PROD_006_2019_2,17
EMP290,PROD_006,14,2019,17,PROD_006_2019_2,18
EMP290,PROD_006,6,2019,18,PROD_006_2019_2,19
EMP290,PROD_006,9,2019,19,PROD_006_2019_2,20
EMP290,PROD_006,11,2019,20,PROD_006_2019_2,21
EMP290,PROD_006,18,2019,21,PROD_006_2019_2,22
EMP290,PROD_006,15,2019,22,PROD_006_2019_2,23
EMP290,PROD_006,9,2019,23,PROD_006_2019_2,24
EMP290,PROD_006,10,2019,24,PROD_006_2019_2,25
EMP290,PROD_006,11,2019,25,PROD_006_2019_2,26
EMP290,PROD_006,7,2019,26,PROD_006_2019_3,27
EMP290,PROD_006,9,2019,27,PROD_006_2019_3,28
EMP290,PROD_006,5,2019,28,PROD_006_2019_3,29
EMP290,PROD_006,9,2019,29,PROD_006_2019_3,30
EMP290,PROD_006,4,2019,30,PROD_006_2019_3,31
EMP290,PROD_006,9,2019,31,PROD_006_2019_3,32
EMP290,PROD_006,12,2019,32,PROD_006_2019_3,33
EMP290,PROD_006,11,2019,33,PROD_006_2019_3,34
EMP290,PROD_006,3,2019,34,PROD_006_2019_3,35
EMP290,PROD_006,8,2019,35,PROD_006_2019_3,36
EMP290,PROD_006,8,2019,36,PROD_006_2019_3,37
EMP290,PROD_006,10,2019,37,PROD_006_2019_3,38
EMP290,PROD_006,12,2019,38,PROD_006_2019_3,39
EMP290,PROD_006,7,2019,39,PROD_006_2019_4,40
EMP290,PROD_006,12,2019,40,PROD_006_2019_4,41
EMP290,PROD_006,15,2019,41,PROD_006_2019_4,42
EMP290,PROD_006,15,2019,42,PROD_006_2019_4,43
EMP290,PROD_006,7,2019,43,PROD_006_2019_4,44
EMP290,PROD_006,10,2019,44,PROD_006_2019_4,45
EMP290,PROD_006,10,2019,45,PROD_006_2019_4,46
EMP290,PROD_006,7,2019,46,PROD_006_2019_4,47
EMP290,PROD_006,12,2019,47,PROD_006_2019_4,48
EMP290,PROD_006,10,2019,48,PROD_006_2019_4,49
EMP290,PROD_006,5,2019,49,PROD_006_2019_4,50
EMP290,PROD_006,9,2019,50,PROD_006_2019_4,51
EMP290,PROD_006,10,2019,51,PROD_006_2019_4,52
EMP290,PROD_007,7,2020,0,PROD_007_2020_1,53
EMP290,PROD_007,10,2020,1,PROD_007_2020_1,54
EMP290,PROD_007,9,2020,2,PROD_007_2020_1,55
EMP290,PROD_007,11,2020,3,PROD_007_2020_1,56
EMP290,PROD_007,5,2020,4,PROD_007_2020_1,57
EMP290,PROD_007,8,2020,5,PROD_007_2020_1,58
EMP290,PROD_007,15,2020,6,PROD_007_2020_1,59
EMP290,PROD_007,14,2020,7,PROD_007_2020_1,60
EMP290,PROD_007,9,2020,8,PROD_007_2020_1,61
EMP290,PROD_007,7,2020,9,PROD_007_2020_1,62
EMP290,PROD_007,16,2020,10,PROD_007_2020_1,63
EMP290,PROD_007,13,2020,11,PROD_007_2020_1,64
EMP290,PROD_007,10,2020,12,PROD_007_2020_1,65
EMP290,PROD_007,14,2020,13,PROD_007_2020_2,66
EMP290,PROD_007,13,2020,14,PROD_007_2020_2,67
EMP290,PROD_007,7,2020,15,PROD_007_2020_2,68
EMP290,PROD_007,18,2020,16,PROD_007_2020_2,69
EMP290,PROD_007,7,2020,17,PROD_007_2020_2,70
EMP290,PROD_007,13,2020,18,PROD_007_2020_2,71
EMP290,PROD_007,11,2020,19,PROD_007_2020_2,72
EMP290,PROD_007,8,2020,20,PROD_007_2020_2,73
EMP290,PROD_007,6,2020,21,PROD_007_2020_2,74
EMP290,PROD_007,12,2020,22,PROD_007_2020_2,75
EMP290,PROD_007,5,2020,23,PROD_007_2020_2,76
EMP290,PROD_007,11,2020,24,PROD_007_2020_2,77
EMP290,PROD_007,8,2020,25,PROD_007_2020_2,78
EMP290,PROD_007,5,2020,26,PROD_007_2020_3,79
EMP290,PROD_007,10,2020,27,PROD_007_2020_3,80
EMP290,PROD_007,5,2020,28,PROD_007_2020_3,81
EMP290,PROD_007,11,2020,29,PROD_007_2020_3,82
EMP290,PROD_007,13,2020,30,PROD_007_2020_3,83
EMP290,PROD_007,7,2020,31,PROD_007_2020_3,84
EMP290,PROD_007,10,2020,32,PROD_007_2020_3,85
EMP290,PROD_007,11,2020,33,PROD_007_2020_3,86
EMP290,PROD_007,5,2020,34,PROD_007_2020_3,87
EMP290,PROD_007,10,2020,35,PROD_007_2020_3,88
EMP290,PROD_007,8,2020,36,PROD_007_2020_3,89
EMP290,PROD_007,9,2020,37,PROD_007_2020_3,90
EMP290,PROD_007,11,2020,38,PROD_007_2020_3,91
EMP290,PROD_007,10,2020,39,PROD_007_2020_4,92
EMP290,PROD_007,4,2020,40,PROD_007_2020_4,93
EMP290,PROD_007,13,2020,41,PROD_007_2020_4,94
EMP290,PROD_007,5,2020,42,PROD_007_2020_4,95
EMP290,PROD_007,21,2020,43,PROD_007_2020_4,96
EMP290,PROD_007,10,2020,44,PROD_007_2020_4,97
EMP290,PROD_007,6,2020,45,PROD_007_2020_4,98
EMP290,PROD_007,7,2020,46,PROD_007_2020_4,99
EMP290,PROD_007,4,2020,47,PROD_007_2020_4,100
EMP290,PROD_007,8,2020,48,PROD_007_2020_4,101
EMP290,PROD_007,16,2020,49,PROD_007_2020_4,102
EMP290,PROD_007,5,2020,50,PROD_007_2020_4,103
EMP290,PROD_007,11,2020,51,PROD_007_2020_4,104
EMP290,PROD_007,10,2019,0,PROD_007_2019_1,1
EMP290,PROD_007,7,2019,1,PROD_007_2019_1,2
EMP290,PROD_007,8,2019,2,PROD_007_2019_1,3
EMP290,PROD_007,13,2019,3,PROD_007_2019_1,4
EMP290,PROD_007,7,2019,4,PROD_007_2019_1,5
EMP290,PROD_007,10,2019,5,PROD_007_2019_1,6
EMP290,PROD_007,12,2019,6,PROD_007_2019_1,7
EMP290,PROD_007,11,2019,7,PROD_007_2019_1,8
EMP290,PROD_007,11,2019,8,PROD_007_2019_1,9
EMP290,PROD_007,8,2019,9,PROD_007_2019_1,10
EMP290,PROD_007,7,2019,10,PROD_007_2019_1,11
EMP290,PROD_007,11,2019,11,PROD_007_2019_1,12
EMP290,PROD_007,6,2019,12,PROD_007_2019_1,13
EMP290,PROD_007,16,2019,13,PROD_007_2019_2,14
EMP290,PROD_007,12,2019,14,PROD_007_2019_2,15
EMP290,PROD_007,8,2019,15,PROD_007_2019_2,16
EMP290,PROD_007,10,2019,16,PROD_007_2019_2,17
EMP290,PROD_007,16,2019,17,PROD_007_2019_2,18
EMP290,PROD_007,17,2019,18,PROD_007_2019_2,19
EMP290,PROD_007,9,2019,19,PROD_007_2019_2,20
EMP290,PROD_007,17,2019,20,PROD_007_2019_2,21
EMP290,PROD_007,12,2019,21,PROD_007_2019_2,22
EMP290,PROD_007,11,2019,22,PROD_007_2019_2,23
EMP290,PROD_007,13,2019,23,PROD_007_2019_2,24
EMP290,PROD_007,18,2019,24,PROD_007_2019_2,25
EMP290,PROD_007,20,2019,25,PROD_007_2019_2,26
EMP290,PROD_007,6,2019,26,PROD_007_2019_3,27
EMP290,PROD_007,5,2019,27,PROD_007_2019_3,28
EMP290,PROD_007,5,2019,28,PROD_007_2019_3,29
EMP290,PROD_007,12,2019,29,PROD_007_2019_3,30
EMP290,PROD_007,4,2019,30,PROD_007_2019_3,31
EMP290,PROD_007,8,2019,31,PROD_007_2019_3,32
EMP290,PROD_007,7,2019,32,PROD_007_2019_3,33
EMP290,PROD_007,4,2019,33,PROD_007_2019_3,34
EMP290,PROD_007,9,2019,34,PROD_007_2019_3,35
EMP290,PROD_007,5,2019,35,PROD_007_2019_3,36
EMP290,PROD_007,9,2019,36,PROD_007_2019_3,37
EMP290,PROD_007,6,2019,37,PROD_007_2019_3,38
EMP290,PROD_007,12,2019,38,PROD_007_2019_3,39
EMP290,PROD_007,7,2019,39,PROD_007_2019_4,40
EMP290,PROD_007,9,2019,40,PROD_007_2019_4,41
EMP290,PROD_007,14,2019,41,PROD_007_2019_4,42
EMP290,PROD_007,9,2019,42,PROD_007_2019_4,43
EMP290,PROD_007,9,2019,43,PROD_007_2019_4,44
EMP290,PROD_007,5,2019,44,PROD_007_2019_4,45
EMP290,PROD_007,12,2019,45,PROD_007_2019_4,46
EMP290,PROD_007,7,2019,46,PROD_007_2019_4,47
EMP290,PROD_007,6,2019,47,PROD_007_2019_4,48
EMP290,PROD_007,5,2019,48,PROD_007_2019_4,49
EMP290,PROD_007,13,2019,49,PROD_007_2019_4,50
EMP290,PROD_007,3,2019,50,PROD_007_2019_4,51
EMP290,PROD_007,11,2019,51,PROD_007_2019_4,52
EMP290,PROD_008,8,2020,0,PROD_008_2020_1,53
EMP290,PROD_008,16,2020,1,PROD_008_2020_1,54
EMP290,PROD_008,9,2020,2,PROD_008_2020_1,55
EMP290,PROD_008,9,2020,3,PROD_008_2020_1,56
EMP290,PROD_008,9,2020,4,PROD_008_2020_1,57
EMP290,PROD_008,10,2020,5,PROD_008_2020_1,58
EMP290,PROD_008,12,2020,6,PROD_008_2020_1,59
EMP290,PROD_008,6,2020,7,PROD_008_2020_1,60
EMP290,PROD_008,15,2020,8,PROD_008_2020_1,61
EMP290,PROD_008,7,2020,9,PROD_008_2020_1,62
EMP290,PROD_008,8,2020,10,PROD_008_2020_1,63
EMP290,PROD_008,15,2020,11,PROD_008_2020_1,64
EMP290,PROD_008,7,2020,12,PROD_008_2020_1,65
EMP290,PROD_008,9,2020,13,PROD_008_2020_2,66
EMP290,PROD_008,15,2020,14,PROD_008_2020_2,67
EMP290,PROD_008,5,2020,15,PROD_008_2020_2,68
EMP290,PROD_008,14,2020,16,PROD_008_2020_2,69
EMP290,PROD_008,11,2020,17,PROD_008_2020_2,70
EMP290,PROD_008,12,2020,18,PROD_008_2020_2,71
EMP290,PROD_008,5,2020,19,PROD_008_2020_2,72
EMP290,PROD_008,6,2020,20,PROD_008_2020_2,73
EMP290,PROD_008,14,2020,21,PROD_008_2020_2,74
EMP290,PROD_008,13,2020,22,PROD_008_2020_2,75
EMP290,PROD_008,16,2020,23,PROD_008_2020_2,76
EMP290,PROD_008,13,2020,24,PROD_008_2020_2,77
EMP290,PROD_008,16,2020,25,PROD_008_2020_2,78
EMP290,PROD_008,10,2020,26,PROD_008_2020_3,79
EMP290,PROD_008,10,2020,27,PROD_008_2020_3,80
EMP290,PROD_008,9,2020,28,PROD_008_2020_3,81
EMP290,PROD_008,8,2020,29,PROD_008_2020_3,82
EMP290,PROD_008,5,2020,30,PROD_008_2020_3,83
EMP290,PROD_008,6,2020,31,PROD_008_2020_3,84
EMP290,PROD_008,6,2020,32,PROD_008_2020_3,85
EMP290,PROD_008,4,2020,33,PROD_008_2020_3,86
EMP290,PROD_008,7,2020,34,PROD_008_2020_3,87
EMP290,PROD_008,6,2020,35,PROD_008_2020_3,88
EMP290,PROD_008,5,2020,36,PROD_008_2020_3,89
EMP290,PROD_008,9,2020,37,PROD_008_2020_3,90
EMP290,PROD_008,7,2020,38,PROD_008_2020_3,91
EMP290,PROD_008,7,2020,39,PROD_008_2020_4,92
EMP290,PROD_008,10,2020,40,PROD_008_2020_4,93
EMP290,PROD_008,5,2020,41,PROD_008_2020_4,94
EMP290,PROD_008,10,2020,42,PROD_008_2020_4,95
EMP290,PROD_008,7,2020,43,PROD_008_2020_4,96
EMP290,PROD_008,13,2020,44,PROD_008_2020_4,97
EMP290,PROD_008,7,2020,45,PROD_008_2020_4,98
EMP290,PROD_008,12,2020,46,PROD_008_2020_4,99
EMP290,PROD_008,7,2020,47,PROD_008_2020_4,100
EMP290,PROD_008,8,2020,48,PROD_008_2020_4,101
EMP290,PROD_008,11,2020,49,PROD_008_2020_4,102
EMP290,PROD_008,12,2020,50,PROD_008_2020_4,103
EMP290,PROD_008,9,2020,51,PROD_008_2020_4,104
EMP290,PROD_008,7,2019,0,PROD_008_2019_1,1
EMP290,PROD_008,6,2019,1,PROD_008_2019_1,2
EMP290,PROD_008,7,2019,2,PROD_008_2019_1,3
EMP290,PROD_008,8,2019,3,PROD_008_2019_1,4
EMP290,PROD_008,10,2019,4,PROD_008_2019_1,5
EMP290,PROD_008,12,2019,5,PROD_008_2019_1,6
EMP290,PROD_008,7,2019,6,PROD_008_2019_1,7
EMP290,PROD_008,10,2019,7,PROD_008_2019_1,8
EMP290,PROD_008,11,2019,8,PROD_008_2019_1,9
EMP290,PROD_008,14,2019,9,PROD_008_2019_1,10
EMP290,PROD_008,10,2019,10,PROD_008_2019_1,11
EMP290,PROD_008,16,2019,11,PROD_008_2019_1,12
EMP290,PROD_008,15,2019,12,PROD_008_2019_1,13
EMP290,PROD_008,13,2019,13,PROD_008_2019_2,14
EMP290,PROD_008,9,2019,14,PROD_008_2019_2,15
EMP290,PROD_008,16,2019,15,PROD_008_2019_2,16
EMP290,PROD_008,5,2019,16,PROD_008_2019_2,17
EMP290,PROD_008,15,2019,17,PROD_008_2019_2,18
EMP290,PROD_008,9,2019,18,PROD_008_2019_2,19
EMP290,PROD_008,9,2019,19,PROD_008_2019_2,20
EMP290,PROD_008,10,2019,20,PROD_008_2019_2,21
EMP290,PROD_008,5,2019,21,PROD_008_2019_2,22
EMP290,PROD_008,11,2019,22,PROD_008_2019_2,23
EMP290,PROD_008,7,2019,23,PROD_008_2019_2,24
EMP290,PROD_008,5,2019,24,PROD_008_2019_2,25
EMP290,PROD_008,6,2019,25,PROD_008_2019_2,26
EMP290,PROD_008,12,2019,26,PROD_008_2019_3,27
EMP290,PROD_008,11,2019,27,PROD_008_2019_3,28
EMP290,PROD_008,14,2019,28,PROD_008_2019_3,29
EMP290,PROD_008,6,2019,29,PROD_008_2019_3,30
EMP290,PROD_008,8,2019,30,PROD_008_2019_3,31
EMP290,PROD_008,7,2019,31,PROD_008_2019_3,32
EMP290,PROD_008,6,2019,32,PROD_008_2019_3,33
EMP290,PROD_008,12,2019,33,PROD_008_2019_3,34
EMP290,PROD_008,3,2019,34,PROD_008_2019_3,35
EMP290,PROD_008,9,2019,35,PROD_008_2019_3,36
EMP290,PROD_008,11,2019,36,PROD_008_2019_3,37
EMP290,PROD_008,14,2019,37,PROD_008_2019_3,38
EMP290,PROD_008,9,2019,38,PROD_008_2019_3,39
EMP290,PROD_008,11,2019,39,PROD_008_2019_4,40
EMP290,PROD_008,11,2019,40,PROD_008_2019_4,41
EMP290,PROD_008,8,2019,41,PROD_008_2019_4,42
EMP290,PROD_008,8,2019,42,PROD_008_2019_4,43
EMP290,PROD_008,5,2019,43,PROD_008_2019_4,44
EMP290,PROD_008,11,2019,44,PROD_008_2019_4,45
EMP290,PROD_008,10,2019,45,PROD_008_2019_4,46
EMP290,PROD_008,7,2019,46,PROD_008_2019_4,47
EMP290,PROD_008,7,2019,47,PROD_008_2019_4,48
EMP290,PROD_008,9,2019,48,PROD_008_2019_4,49
EMP290,PROD_008,7,2019,49,PROD_008_2019_4,50
EMP290,PROD_008,10,2019,50,PROD_008_2019_4,51
EMP290,PROD_008,8,2019,51,PROD_008_2019_4,52
EMP234,ESP_001,4,2019,0,ESP_001_2019_1,1
EMP234,ESP_001,4,2019,1,ESP_001_2019_1,2
